"item_id","title","rating","salesranking","image","productgroup"
"B000028D0M","Sinfonie 44, 45 und 49",0.0,24742,"","Music_CD"
"B000028DI3","Sorry, I'M Sorry, I'M Sorry",4.5,20189,"http://images.amazon.com/images/P/B000028DI3.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000028DL4","Prsent - Trumerei (Romantische Klaviermusik)",5.0,5137,"http://images.amazon.com/images/P/B000028DL4.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002DDTY","Bar Classics",4.3,4417,"http://images.amazon.com/images/P/B00002DDTY.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002DEC1","I'll Take Care Of You",5.0,29747,"http://images.amazon.com/images/P/B00002DEC1.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002DF2O","Harfenkonzerte",0.0,11805,"http://images.amazon.com/images/P/B00002DF2O.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002DF2P","Tafelmusik",0.0,6636,"http://images.amazon.com/images/P/B00002DF2P.03._SCMZZZZZZZ_.gif","Music_CD"
"B00002DGBP","Artists Of The Century - James Galway",4.0,10196,"http://images.amazon.com/images/P/B00002DGBP.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002DGH1","Hooray! for Hollywood",0.0,0,"http://images.amazon.com/images/P/B00002DGH1.03._SCMZZZZZZZ_.gif","Music_CD"
"B00002DGTA","Die Grossen Tenre des 20. Jahrhunderts",0.0,8463,"http://images.amazon.com/images/P/B00002DGTA.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002DGVQ","Hornkonzerte der Vorklassik",0.0,11590,"http://images.amazon.com/images/P/B00002DGVQ.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002MHRD","I am Shelby Lynne",4.8,19780,"http://images.amazon.com/images/P/B00002MHRD.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002MZ1W","Yes I Can (Sammy Davis Jr. Story) [US-Import]",0.0,49520,"http://images.amazon.com/images/P/B00002MZ1W.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002R2Q6","Adina",0.0,79244,"http://images.amazon.com/images/P/B00002R2Q6.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00002R2TN","Werke fr Cembalo Vol. 2",5.0,30670,"http://images.amazon.com/images/P/B00002R2TN.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00002ZMNV","Metallica - S&M (2 DVDs)",5.0,1873,"http://images.amazon.com/images/P/B00002ZMNV.03._SCMZZZZZZZ_.jpg","DVD"
"B00002ZZ5H","Der Rosenkavalier (Gesamtaufnahme)Der Rosenkavalier (Gesamtaufnahme)Der Rosenkavalier (Gesamtaufnahme)",0.0,0,"http://ec1.images-amazon.com/images/P/B00002ZZ5H.03._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/B00002ZZ5H.03._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/B00002ZZ5H.03._SCMZZZZZZZ_.jpg","Music_CD"
"B0000300MP","I Walk the Line/Little Fauss &I Walk the Line/Little Fauss &",5.0,0,"http://images.amazon.com/images/P/B0000300MP.03._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/B0000300MP.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031KI6","Sweet N' Jazzy",0.0,0,"http://images.amazon.com/images/P/B000031KI6.01._SCMZZZZZZZ_.jpg","Music_CD"
"B000031W6H","Musik der Engel",0.0,3863,"http://ec1.images-amazon.com/images/P/B000031W6H.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031W7Q","Prsent - Das Jahrhundertkonzert",5.0,867,"http://images.amazon.com/images/P/B000031W7Q.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031W8G","As Time Goes By",0.0,0,"http://images.amazon.com/images/P/B000031W8G.03._SCMZZZZZZZ_.gif","Music_CD"
"B000031WBU","The Rubinstein Collection Vol. 47 (Chopin: Walzer, Impromptus)",0.0,15053,"http://images.amazon.com/images/P/B000031WBU.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031WBV","The Rubinstein Collection Vol. 49 (Chopin: Nocturnes)",5.0,15961,"http://images.amazon.com/images/P/B000031WBV.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031WTO","Caruso 2000-The Digital Reco",4.4,11106,"http://images.amazon.com/images/P/B000031WTO.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031WYN","Balladen Op. 10 / Klaviersonaten",5.0,17402,"http://images.amazon.com/images/P/B000031WYN.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031WYO","Volkslieder",0.0,21792,"http://images.amazon.com/images/P/B000031WYO.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031X0B","Wunderbare Welt der Klassik",4.5,1894,"http://images.amazon.com/images/P/B000031X0B.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000031X0N","The Forest Is My Throne",5.0,84481,"http://images.amazon.com/images/P/B000031X0N.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000033K0T","I Find You Very Attractive [UK-Import]",0.0,23036,"http://images.amazon.com/images/P/B000033K0T.03._SCMZZZZZZZ_.jpg","Music_CD"
"B0000365G8","Sweet And Lowdown",5.0,5634,"http://images.amazon.com/images/P/B0000365G8.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000038I6I","Weihnachten mit Mandolinen",0.0,13262,"http://images.amazon.com/images/P/B000038I6I.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000038I74","Solo Piano Recordings, Vol. 2",0.0,39371,"http://images.amazon.com/images/P/B000038I74.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000038I7W","Norwegian Violin Favourites",0.0,26734,"http://images.amazon.com/images/P/B000038I7W.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00003E443","So Full of Love/Love Fever",0.0,0,"http://images.amazon.com/images/P/B00003E443.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00003G1IL","Dead Man S Curve",0.0,0,"","Music_CD"
"B00003G1O4","Anna und der König (Anna And The King)Anna und der König (Anna And The King)",5.0,0,"http://images.amazon.com/images/P/B00003G1O4.03._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/B00003G1O4.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00003GNXB","Anna and the King [Musikkassette]",0.0,0,"http://images.amazon.com/images/P/B00003GNXB.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00003GPFN","I hob's im G'fühl",0.0,42157,"http://images.amazon.com/images/P/B00003GPFN.03._SCMZZZZZZZ_.gif","Music_CD"
"B00003J6LC","Charlie Hustle",0.0,0,"http://images.amazon.com/images/P/B00003J6LC.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00003JAAK","Bette Midler - Diva Las Vegas",4.5,2398,"http://images.amazon.com/images/P/B00003JAAK.03._SCMZZZZZZZ_.jpg","DVD"
"B00003OO0L","An Equal Music - Music featured in the novel by Vikram Seth",5.0,22671,"http://images.amazon.com/images/P/B00003OO0L.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00003Q5AZ","Cocktail Hour-Lena Horne",0.0,0,"http://images.amazon.com/images/P/B00003Q5AZ.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00003TFSH","Bad Boys of Beach Music",0.0,0,"http://images.amazon.com/images/P/B00003TFSH.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00003ZAA6","Best of Collection",0.0,0,"http://images.amazon.com/images/P/B00003ZAA6.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00003ZACB","Gershwin",3.0,31896,"http://images.amazon.com/images/P/B00003ZACB.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00003ZL2S","Melelana [US-Import]",5.0,27251,"http://images.amazon.com/images/P/B00003ZL2S.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000040OX3","Slawische Tänze",0.0,22012,"http://ec1.images-amazon.com/images/P/B000040OX3.03._SCMZZZZZZZ_.jpg","Music_CD"
"B0000488U7","Jumpin' at the Woodside: 20 Original Big Band Hits",0.0,0,"http://images.amazon.com/images/P/B0000488U7.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004BZ10","Klaviertranskriptionen Bach V1",0.0,27162,"http://images.amazon.com/images/P/B00004BZ10.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004C8QS","How I Quit Smoking",5.0,29494,"http://images.amazon.com/images/P/B00004C8QS.03._SCMZZZZZZZ_.gif","Music_CD"
"B00004CY11","Tap Dogs",5.0,5353,"http://images.amazon.com/images/P/B00004CY11.03._SCMZZZZZZZ_.jpg","DVD"
"B00004CZPF","Mike Oldfield - Tubular Bells 2 & 3 live",4.8,5086,"http://images.amazon.com/images/P/B00004CZPF.03._SCMZZZZZZZ_.jpg","DVD"
"B00004LCAV","Werke von Grieg (Klavierkonzert, Klaviersonate, lyrische Stücke)",5.0,4373,"http://images.amazon.com/images/P/B00004LCAV.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004LN02","Die schnsten Adagios",0.0,5072,"http://images.amazon.com/images/P/B00004LN02.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004NHJZ","Eloquence - Bach (Musikalisches Opfer)",3.0,40623,"http://images.amazon.com/images/P/B00004NHJZ.03._SCMZZZZZZZ_.gif","Music_CD"
"B00004NK26","Alcina",4.5,1787,"http://ec1.images-amazon.com/images/P/B00004NK26.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004NKFL","Money Hungry",0.0,0,"http://images.amazon.com/images/P/B00004NKFL.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004OCQ7","I am",5.0,22486,"http://images.amazon.com/images/P/B00004OCQ7.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004R5Z2","Holocaust-Voices of the ShoahHolocaust-Voices of the Shoah",0.0,0,"http://images.amazon.com/images/P/B00004R5Z2.03._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/B00004R5Z2.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004R78O","a-ha - Headlines and Deadlines",4.8,2397,"http://images.amazon.com/images/P/B00004R78O.03._SCMZZZZZZZ_.jpg","DVD"
"B00004R7UX","Vingt Regards Sur l'e",5.0,8461,"http://images.amazon.com/images/P/B00004R7UX.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004R7WK","Die Orgelwerke",5.0,10868,"http://images.amazon.com/images/P/B00004R7WK.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004R9DC","Violinkonzerte von Meyer und Barber",4.7,22179,"http://images.amazon.com/images/P/B00004R9DC.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004RIN0","I Love Salsa",4.5,2724,"http://images.amazon.com/images/P/B00004RIN0.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004RJEG","The Corrs - Unplugged",5.0,1606,"http://images.amazon.com/images/P/B00004RJEG.03._SCMZZZZZZZ_.jpg","DVD"
"B00004RKJJ","Classic Williams (Romance Of The Guitar)",5.0,7798,"http://images.amazon.com/images/P/B00004RKJJ.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004S1EG","Sinfonie 9",4.5,11767,"http://images.amazon.com/images/P/B00004S1EG.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004S2EN","The Ultimate Relaxing Classical Collection [UK-Import]",0.0,0,"","Music_CD"
"B00004S7K2","Joe Gould'S Secret",0.0,0,"http://images.amazon.com/images/P/B00004S7K2.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SA87","Die Sonaten für Violine und Klavier",5.0,13151,"http://ec1.images-amazon.com/images/P/B00004SA87.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SC09","Escape From New York",0.0,0,"http://images.amazon.com/images/P/B00004SC09.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SCZQ","Adios",0.0,0,"http://images.amazon.com/images/P/B00004SCZQ.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SDEN","Mommy & Me: Classical Daydreams",0.0,0,"http://images.amazon.com/images/P/B00004SDEN.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SH3A","I Love to Love",5.0,38744,"http://images.amazon.com/images/P/B00004SH3A.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SPLF","The Essential Bach (36 Of His Greatest Masterpieces)",0.0,23151,"http://images.amazon.com/images/P/B00004SPLF.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SSM0","Jazz Singing: the Jazz Vocal C",0.0,56275,"http://images.amazon.com/images/P/B00004SSM0.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004ST4Z","Elvis Country - I'm 10,000 Years Old",4.8,8274,"http://images.amazon.com/images/P/B00004ST4Z.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004STZB","Träumerei (Klassische Melodien zur Entspannung)",4.0,223,"http://images.amazon.com/images/P/B00004STZB.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SU08","Right Here in My Arms/Limited",0.0,0,"http://images.amazon.com/images/P/B00004SU08.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SUM5","Sonaten und Partiten",0.0,24584,"http://images.amazon.com/images/P/B00004SUM5.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SYHQ","The Republic",0.0,0,"http://images.amazon.com/images/P/B00004SYHQ.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004SYX0","Klavierkonzerte 1 und 2",5.0,31652,"http://images.amazon.com/images/P/B00004SYX0.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004T0UM","A Strada-the Best of",5.0,10179,"http://images.amazon.com/images/P/B00004T0UM.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004T0VY","Coffee And Music",4.0,9013,"http://images.amazon.com/images/P/B00004T0VY.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004T10O","Satriani/Johnson/Vai - G3 Live In Concert",4.0,4808,"http://images.amazon.com/images/P/B00004T10O.03._SCMZZZZZZZ_.jpg","DVD"
"B00004T2DO","D-Techno 2",4.0,54495,"http://images.amazon.com/images/P/B00004T2DO.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004T2PT","The Four Seasons",4.8,14191,"http://images.amazon.com/images/P/B00004T2PT.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004T6KM","The Best Of Opera Vol. 4",0.0,16233,"http://images.amazon.com/images/P/B00004T6KM.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004T8HG","Tales from New York-the Very",5.0,0,"http://images.amazon.com/images/P/B00004T8HG.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004T99L","Tafelmusik des Barock",5.0,467,"http://images.amazon.com/images/P/B00004T99L.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004T9Z1","Deep Throat [UK-Import]Deep Throat [UK-Import]",0.0,0,"http://images.amazon.com/images/P/B00004T9Z1.01._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/B00004T9Z1.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TB8A","Love",0.0,0,"http://images.amazon.com/images/P/B00004TB8A.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TBX9","Love Therapy",0.0,0,"http://images.amazon.com/images/P/B00004TBX9.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TD14","Wishful Thinking 10-CD-Box &",0.0,0,"http://images.amazon.com/images/P/B00004TD14.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TD15","Many a Wonderful Moment 8-CD &",0.0,0,"http://images.amazon.com/images/P/B00004TD15.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TDFR","Sämtliche Orgelwerke 1 und 2",0.0,27866,"http://images.amazon.com/images/P/B00004TDFR.03._SCMZZZZZZZ_.gif","Music_CD"
"B00004TDJS","Scott Gallacher Presents Into the Deep",0.0,0,"http://images.amazon.com/images/P/B00004TDJS.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TDS8","Escape from New York - die Klapperschlange (New Expanded Edition)",5.0,80184,"http://images.amazon.com/images/P/B00004TDS8.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TG60","Il canto di Malavita (La Musica della Mafia)",4.8,6221,"http://images.amazon.com/images/P/B00004TG60.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TG75","That'S Why I'M Here",5.0,17063,"http://images.amazon.com/images/P/B00004TG75.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TGEJ","Qntal I",4.5,6876,"http://images.amazon.com/images/P/B00004TGEJ.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004THEL","Rendezvous With Peggy Lee",0.0,0,"http://images.amazon.com/images/P/B00004THEL.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TQOT","Preludes Vol. 2",0.0,31183,"http://images.amazon.com/images/P/B00004TQOT.03._SCMZZZZZZZ_.gif","Music_CD"
"B00004TRHR","Love, God, Murder",5.0,17058,"http://images.amazon.com/images/P/B00004TRHR.03._SCMZZZZZZZ_.gif","Music_CD"
"B00004TT5A","Phil Collins - Live and Loose in Paris",4.6,7580,"http://images.amazon.com/images/P/B00004TT5A.03._SCMZZZZZZZ_.jpg","DVD"
"B00004TTIJ","Romantic Organ Works (Romantische Orgelwerke)",5.0,10096,"http://images.amazon.com/images/P/B00004TTIJ.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004TTOR","Wishful Thinking",0.0,0,"","Music_CD"
"B00004TYJU","O magnum mysterium",5.0,19958,"http://images.amazon.com/images/P/B00004TYJU.03._SCMZZZZZZZ_.gif","Music_CD"
"B00004U5BI","Weltstars der Oper",0.0,17434,"http://images.amazon.com/images/P/B00004U5BI.03._SCMZZZZZZZ_.gif","Music_CD"
"B00004U68B","Ten Rapid",4.0,32340,"http://images.amazon.com/images/P/B00004U68B.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004U8EB","Love Therapy",0.0,0,"http://images.amazon.com/images/P/B00004U8EB.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004UB8A","Best of Three Tenors",0.0,1868,"http://images.amazon.com/images/P/B00004UB8A.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004UEGL","Beat",0.0,0,"http://images.amazon.com/images/P/B00004UEGL.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004UF05","Madonna - The Ultimate Collection (2 DVDs)",4.0,4066,"http://images.amazon.com/images/P/B00004UF05.03._SCMZZZZZZZ_.jpg","DVD"
"B00004UF0X","Rolf Zuckowski - 12 bunte Liedergeschichten",4.7,2665,"http://images.amazon.com/images/P/B00004UF0X.03._SCMZZZZZZZ_.jpg","DVD"
"B00004UX2S","Floghera",0.0,0,"http://images.amazon.com/images/P/B00004UX2S.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004UX9L","Arabian Peninsula",0.0,0,"http://images.amazon.com/images/P/B00004UX9L.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004VTDM","Jimmy Giuffre Talks & Plays",0.0,0,"","Music_CD"
"B00004VX87","Björn Casapietra",5.0,10489,"http://images.amazon.com/images/P/B00004VX87.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004VX9C","I Feel the Earth Move",5.0,42054,"http://images.amazon.com/images/P/B00004VX9C.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004VXD2","Great Cellists - Pablo Casals (Casals spielt Bach) (Aufnahmen 1929-1939)",5.0,6482,"http://images.amazon.com/images/P/B00004VXD2.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004W0W3","Elton John - Live in Barcelona",3.8,3176,"http://images.amazon.com/images/P/B00004W0W3.03._SCMZZZZZZZ_.jpg","DVD"
"B00004W59Y","Ain't I'm a Dog: 25 More Rockabilly Rave-Ups [US-Import]",0.0,40192,"http://images.amazon.com/images/P/B00004W59Y.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004W9YQ","Bonnie & Clyde 2000",0.0,0,"http://images.amazon.com/images/P/B00004W9YQ.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004WER3","Missa Solem / C-Dur-Messe",0.0,14411,"http://images.amazon.com/images/P/B00004WER3.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004WER4","Entfhrung (Gesamtaufnahme)",4.3,17854,"http://images.amazon.com/images/P/B00004WER4.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004WGZG","Lynyrd Skynyrd - Lyve from Steel Town",4.8,9109,"http://images.amazon.com/images/P/B00004WGZG.03._SCMZZZZZZZ_.gif","DVD"
"B00004WIID","Arien",2.4,18736,"http://images.amazon.com/images/P/B00004WIID.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004WIUY","Ghetto Postage",0.0,0,"http://images.amazon.com/images/P/B00004WIUY.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004WSAN","Always (I) [UK-Import]",4.0,38321,"http://images.amazon.com/images/P/B00004WSAN.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004XN07","Since I Left You",4.4,13709,"http://images.amazon.com/images/P/B00004XN07.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004XN2T","Simplicity Y2k",5.0,23096,"http://images.amazon.com/images/P/B00004XN2T.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004XT26","Klavierkonzert 1 und 2 u.a.",0.0,21118,"http://images.amazon.com/images/P/B00004XT26.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004Y2XL","If I Could Tell You",5.0,27860,"http://images.amazon.com/images/P/B00004Y2XL.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YA0K","Kennedy plays Bach",4.6,3576,"http://images.amazon.com/images/P/B00004YA0K.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YMJ0","Sinfonie 7",5.0,10965,"http://images.amazon.com/images/P/B00004YMJ0.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YMNB","Festliche Musik für Bläser",0.0,6892,"http://images.amazon.com/images/P/B00004YMNB.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YMP5","Harenberg Opernführer (Ausgabe 2000)",0.0,18238,"http://images.amazon.com/images/P/B00004YMP5.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YMTH","The Doors Concerto",4.4,12383,"http://images.amazon.com/images/P/B00004YMTH.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YSFQ","Haydn - Armida / Bartoli · Petibon · Prégardien · M. Schäfer · Weir · Widmer · Concentus Musicus Wien · Harnoncourt",4.5,8086,"http://images.amazon.com/images/P/B00004YSFQ.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YSGL","Der Kleine Vampir (Org.Score)",0.0,0,"http://images.amazon.com/images/P/B00004YSGL.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YU8E","Lieder",0.0,38332,"http://images.amazon.com/images/P/B00004YU8E.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YYSQ","Winter Chill 2",5.0,33342,"http://images.amazon.com/images/P/B00004YYSQ.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YYX5","Comin'Home Baby/Sings Sunday I",5.0,35150,"http://ec1.images-amazon.com/images/P/B00004YYX5.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004YZ4F","Arturo Toscanini",0.0,0,"","Music_CD"
"B00004Z34Q","Cellosonaten",0.0,17478,"http://images.amazon.com/images/P/B00004Z34Q.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004Z4Y3","Twenty / Twenty-One (20 / 21) - The Music Of Our Time - Philippe Bösmans (Wintermärchen)",0.0,0,"http://images.amazon.com/images/P/B00004Z4Y3.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004Z55W","Holiday Inn",0.0,68432,"http://images.amazon.com/images/P/B00004Z55W.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00004ZC5R","ABC der Gesangskunst in Deutschland - Historisches Gesangslexikon Teil 2",0.0,0,"http://images.amazon.com/images/P/B00004ZC5R.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004ZD57","Klavierkonzert 2",0.0,38200,"http://images.amazon.com/images/P/B00004ZD57.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004ZD5E","Mazurkas",0.0,27367,"http://images.amazon.com/images/P/B00004ZD5E.03._SCMZZZZZZZ_.jpg","Music_CD"
"B00004ZKYT","Music, Maestro, Please! [Musikkassette]",0.0,0,"","Music_CD"
"B0000505HM","Freddie Mercury - The Video Collection",4.3,9233,"http://images.amazon.com/images/P/B0000505HM.03._SCMZZZZZZZ_.jpg","DVD"
"B0000506SC","Songs of the IslandsSongs of the Islands",0.0,0,"http://images.amazon.com/images/P/B0000506SC.01._SCMZZZZZZZ_.jpghttp://images.amazon.com/images/P/B0000506SC.01._SCMZZZZZZZ_.jpg","Music_CD"
"B0000507ZP","The Go Sound/The Kirby Stone Touch",0.0,0,"http://images.amazon.com/images/P/B0000507ZP.01._SCMZZZZZZZ_.jpg","Music_CD"
"B0000508P9","Holiday Inn [US-Import]",2.0,0,"http://images.amazon.com/images/P/B0000508P9.01._SCMZZZZZZZ_.jpg","Music_CD"
"B000050F57","If I Ever Feel Better",5.0,39145,"http://ec1.images-amazon.com/images/P/B000050F57.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000050GI2","The Stax Story",5.0,30473,"http://images.amazon.com/images/P/B000050GI2.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000050GJU","Virtuoso Violin (Die virtuose Violine)",0.0,21075,"http://images.amazon.com/images/P/B000050GJU.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000050GJX","Ouvertüren und Ballettmusiken aus dem 19. Jahrhundert",0.0,20720,"http://images.amazon.com/images/P/B000050GJX.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000050HP1","Hansel & Gretel/Alice in Wonderland [US-Import]",0.0,0,"http://images.amazon.com/images/P/B000050HP1.01._SCMZZZZZZZ_.jpg","Music_CD"
"B000050JC7","Vienna Vibrations CD",0.0,58604,"http://images.amazon.com/images/P/B000050JC7.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000050X3W","Oasis - Familiar to Millions",4.6,9710,"http://images.amazon.com/images/P/B000050X3W.03._SCMZZZZZZZ_.jpg","DVD"
"B000050X3Z","H. N. I. C",4.6,10647,"http://images.amazon.com/images/P/B000050X3Z.03._SCMZZZZZZZ_.jpg","Music_CD"
"B0000517DY","Rage Against the Machine - The Battle of Mexico",5.0,2394,"http://images.amazon.com/images/P/B0000517DY.03._SCMZZZZZZZ_.jpg","DVD"
"B000051JRD","Tigerbeat",0.0,0,"http://images.amazon.com/images/P/B000051JRD.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000051MWJ","Autogenes Training I",5.0,7059,"http://images.amazon.com/images/P/B000051MWJ.03._SCMZZZZZZZ_.jpg","Music_CD"
"B000051VRO","Grönemeyer - Stand der Dinge (DVD plus)",4.0,3999,"http://images.amazon.com/images/P/B000051VRO.03._SCMZZZZZZZ_.jpg","DVD"
"B000051ZLQ","Ghetto Postage [Vinyl LP]",5.0,0,"http://images.amazon.com/images/P/B000051ZLQ.01._SCMZZZZZZZ_.jpg","Music_CD"
"B000051ZLR","Ghetto Postage [Musikkassette]",5.0,0,"http://images.amazon.com/images/P/B000051ZLR.01._SCMZZZZZZZ_.jpg","Music_CD"
"B000051ZLS","Ghetto Postage [Musikkassette]",0.0,0,"http://images.amazon.com/images/P/B000051ZLS.01._SCMZZZZZZZ_.jpg","Music_CD"
"B00005246E","Spirit of the North I",5.0,51731,"http://images.amazon.com/images/P/B00005246E.03._SCMZZZZZZZ_.jpg","Music_CD"
"B0000525KI","Intensity (P-10041)",0.0,0,"","Music_CD"
"B0000525T3","Everything I Need",5.0,18136,"http://images.amazon.com/images/P/B0000525T3.03._SCMZZZZZZZ_.jpg","Music_CD"
